time,open,high,low,close,volume
1631048400,110.257,110.448,110.142,110.266,53203
1631134800,110.239,110.282,109.622,109.736,58759
1631221200,109.718,109.992,109.697,109.932,51398
1631480400,109.902,110.16,109.824,110.004,49026
1631566800,109.989,110.162,109.528,109.692,64511
1631653200,109.668,109.744,109.112,109.374,65382
1631739600,109.369,109.83,109.213,109.74,61596
1631826000,109.72,110.083,109.668,109.951,58025
1632085200,109.945,110.038,109.324,109.393,64242
1632171600,109.388,109.708,109.185,109.222,71409
1632258000,109.229,109.902,109.12,109.806,96004
1632344400,109.775,110.35,109.754,110.329,64315
1632430800,110.272,110.794,110.256,110.708,56267
1632690000,110.674,111.066,110.536,111.012,55654
1632776400,111.008,111.64,110.936,111.512,74602
1632862800,111.518,112.05,111.207,111.972,68844
1632949200,111.964,112.08,111.24,111.282,76116
1633035600,111.296,111.489,110.906,111.051,93577
1633294800,110.898,111.304,110.824,110.928,76314
1633381200,110.931,111.564,110.871,111.465,70039
1633467600,111.469,111.786,111.201,111.41,83190
1633554000,111.407,111.652,111.23,111.629,59672
1633640400,111.634,112.255,111.512,112.232,75838
1633899600,112.195,113.414,112.153,113.33,57548
1633986000,113.288,113.788,113.003,113.608,81945
1634072400,113.598,113.806,113.228,113.254,74974
1634158800,113.265,113.718,113.212,113.68,55872
1634245200,113.674,114.464,113.65,114.208,77124
1634504400,114.265,114.454,114.016,114.319,92905
1634590800,114.31,114.399,113.878,114.376,71761
1634677200,114.352,114.699,114.08,114.332,76173
1634763600,114.285,114.417,113.652,114.004,75924
1634850000,113.979,114.208,113.416,113.492,75621
1635109200,113.566,113.924,113.458,113.715,57195
1635195600,113.708,114.314,113.686,114.154,48691
1635282000,114.158,114.222,113.388,113.812,78294
1635368400,113.828,113.868,113.256,113.57,78903
1635454800,113.55,114.098,113.393,113.904,84167
1635714000,114.062,114.444,113.938,114.0,59941
1635800400,113.985,114.134,113.462,113.954,61033
1635886800,113.97,114.222,113.721,114.01,61261
1635973200,113.999,114.279,113.509,113.755,66574
1636059600,113.748,114.034,113.3,113.407,74166
1636322400,113.371,113.668,113.079,113.228,54952
